"year","month","time_period","name","ID_number","mean_monthly_discharge_cfs"
2023,9,"2023-2024","Bee_Tree_Creek_Swannanoa","03450000",1.47973958333333
2023,10,"2023-2024","Bee_Tree_Creek_Swannanoa","03450000",1.45038978494624
2023,11,"2023-2024","Bee_Tree_Creek_Swannanoa","03450000",1.59615277777778
2023,12,"2023-2024","Bee_Tree_Creek_Swannanoa","03450000",9.04206989247312
2024,1,"2023-2024","Bee_Tree_Creek_Swannanoa","03450000",19.2308965764665
2024,2,"2023-2024","Bee_Tree_Creek_Swannanoa","03450000",12.2313326149425
2024,3,"2023-2024","Bee_Tree_Creek_Swannanoa","03450000",17.9901945786366
